id,name,city,region,location,source
1342,بیلبورد فرودگاه بین المللی بوشهر,بوشهر,فرودگاه بین المللی بوشهر، سالن عمومی (پیشانی درب خروج سالن ورودی),فرودگاه بین المللی بوشهر، سالن عمومی (پیشانی درب خروج سالن ورودی),billboardiha
1336,بیلبورد فرودگاه بین المللی بوشهر,بوشهر,فرودگاه بین المللی بوشهر، سالن عمومی (پیشانی درب ورودی - سمت راست),فرودگاه بین المللی بوشهر، سالن عمومی (پیشانی درب ورودی - سمت راست),billboardiha
1337,بیلبورد فرودگاه بین المللی بوشهر,بوشهر,فرودگاه بین المللی بوشهر، سالن عمومی (پیشانی درب ورودی),فرودگاه بین المللی بوشهر، سالن عمومی (پیشانی درب ورودی),billboardiha
1338,بیلبورد فرودگاه بین المللی بوشهر,بوشهر,فرودگاه بین المللی بوشهر، سالن عمومی (پیشانی درب ورودی),فرودگاه بین المللی بوشهر، سالن عمومی (پیشانی درب ورودی),billboardiha
1339,بیلبورد فرودگاه بین المللی بوشهر,بوشهر,فرودگاه بین المللی بوشهر، سالن عمومی (پیشانی درب ورودی),فرودگاه بین المللی بوشهر، سالن عمومی (پیشانی درب ورودی),billboardiha
1335,بیلبورد فرودگاه بین المللی بوشهر,بوشهر,فرودگاه بین المللی بوشهر، سالن عمومی (پیشانی گیت ورودی به ترانزیت),فرودگاه بین المللی بوشهر، سالن عمومی (پیشانی گیت ورودی به ترانزیت),billboardiha
1353,بیلبورد فرودگاه بین المللی بوشهر,بوشهر,فرودگاه بین المللی بوشهر، سالن ورودی (بالای تسمه نقاله),فرودگاه بین المللی بوشهر، سالن ورودی (بالای تسمه نقاله),billboardiha
1354,بیلبورد فرودگاه بین المللی بوشهر,بوشهر,فرودگاه بین المللی بوشهر، سالن ورودی (بالای تسمه نقاله),فرودگاه بین المللی بوشهر، سالن ورودی (بالای تسمه نقاله),billboardiha
1355,بیلبورد فرودگاه بین المللی بوشهر,بوشهر,فرودگاه بین المللی بوشهر، سالن ورودی (پیشانی درب خروج مسافرین),فرودگاه بین المللی بوشهر، سالن ورودی (پیشانی درب خروج مسافرین),billboardiha
1356,بیلبورد فرودگاه بین المللی بوشهر,بوشهر,فرودگاه بین المللی بوشهر، فضای بیرونی (پارکینگ)، بلوار اصلی، مسیر فرودگاه به سمت شهر,فرودگاه بین المللی بوشهر، فضای بیرونی (پارکینگ)، بلوار اصلی، مسیر فرودگاه به سمت شهر,billboardiha
1357,بیلبورد فرودگاه بین المللی بوشهر,بوشهر,فرودگاه بین المللی بوشهر، فضای بیرونی (پارکینگ)، بلوار اصلی، مسیر فرودگاه به سمت شهر,فرودگاه بین المللی بوشهر، فضای بیرونی (پارکینگ)، بلوار اصلی، مسیر فرودگاه به سمت شهر,billboardiha
1358,بیلبورد فرودگاه بین المللی بوشهر,بوشهر,فرودگاه بین المللی بوشهر، فضای بیرونی (پارکینگ)، بلوار اصلی، مسیر فرودگاه به سمت شهر,فرودگاه بین المللی بوشهر، فضای بیرونی (پارکینگ)، بلوار اصلی، مسیر فرودگاه به سمت شهر,billboardiha
1371,بیلبورد میدان حر,بوشهر,میدان حر، دید از میدان,میدان حر، دید از میدان,billboardiha
1372,بیلبورد میدان رفاه,بوشهر,میدان رفاه (جنب سینما شهید آوینی),میدان رفاه (جنب سینما شهید آوینی),billboardiha
1112,بیلبورد میدان شهید امینی,بوشهر,میدان شهید امینی,میدان شهید امینی,billboardiha
1119,بیلبورد میدان فرودگاه,بوشهر,میدان فرودگاه,میدان فرودگاه,billboardiha
1117,بیلبورد میدان فناوری,بوشهر,میدان فناوری,میدان فناوری,billboardiha
1116,بیلبورد میدان فناوری,بوشهر,میدان فناوری به سمت اتوبان,میدان فناوری به سمت اتوبان,billboardiha
1114,بیلبورد میدان ملل,بوشهر,میدان ملل,میدان ملل,billboardiha
1113,بیلبورد میدان پاسارگاد,بوشهر,میدان پاسارگاد,میدان پاسارگاد,billboardiha
1118,بیلبورد میدان پتروشیمی,بوشهر,میدان پتروشیمی,میدان پتروشیمی,billboardiha
1115,بیلبورد میدان کاکتوس,بوشهر,میدان کاکتوس,میدان کاکتوس,billboardiha
1111,بیلبورد میدان گاز,بوشهر,میدان گاز,میدان گاز,billboardiha
2222,بیلبورد کنگان - عسلویه,بوشهر,کیلومتر 15 (کنگان - عسلویه، قبل از فاز 13),کیلومتر 15 (کنگان - عسلویه، قبل از فاز 13),billboardiha
2220,بیلبورد عسلویه - کنگان,بوشهر,کیلومتر 38 (عسلویه - کنگان),کیلومتر 38 (عسلویه - کنگان),billboardiha
2221,بیلبورد عسلویه - کنگان,بوشهر,کیلومتر 4 (عسلویه - کنگان، سه راه پتروشیمی),کیلومتر 4 (عسلویه - کنگان، سه راه پتروشیمی),billboardiha
3185,بیلبورد اتوبان پاسداران,تبریز,اتوبان پاسداران، مسیر رفت به فهمیده بعد از دانشگاه آزاد,اتوبان پاسداران، مسیر رفت به فهمیده بعد از دانشگاه آزاد,billboardiha
3196,بیلبورد بلوار استاد شهریار,تبریز,بلوار استاد شهریار، سه راه گلکار، مسیر رفت به ولیعصر,بلوار استاد شهریار، سه راه گلکار، مسیر رفت به ولیعصر,billboardiha
3194,بیلبورد تقاطع شریعتی و 17شهریور,تبریز,تقاطع شریعتی و 17شهریور,تقاطع شریعتی و 17شهریور,billboardiha
2066,بیلبورد خروجی اردبیل,تبریز,خروجی اردبیل به تبریز و سرعین (تپه نادری),خروجی اردبیل به تبریز و سرعین (تپه نادری),billboardiha
1315,بیلبورد فرودگاه بین المللی تبریز,تبریز,فرودگاه بین المللی تبریز، سالن ترانزیت پرواز های داخلی,فرودگاه بین المللی تبریز، سالن ترانزیت پرواز های داخلی,billboardiha
1314,بیلبورد بک لایت فرودگاه بین المللی تبریز,تبریز,فرودگاه بین المللی تبریز، مابین تسمه نقاله سالن پرواز های داخلی,فرودگاه بین المللی تبریز، مابین تسمه نقاله سالن پرواز های داخلی,billboardiha
3168,بیلبورد فرودگاه (بک لایت),تبریز,فرودگاه، راهروی اصلی فرودگاه دید از سالن 3 و 4,فرودگاه، راهروی اصلی فرودگاه دید از سالن 3 و 4,billboardiha
3167,بیلبورد فرودگاه (بک لایت),تبریز,فرودگاه، سالن اصلی دیوار غربی تاج راهروی ترمینال 4 به 3,فرودگاه، سالن اصلی دیوار غربی تاج راهروی ترمینال 4 به 3,billboardiha
3165,بیلبورد فرودگاه (بک لایت),تبریز,فرودگاه، سرتاج ورودی اصلی فرودگاه 1,فرودگاه، سرتاج ورودی اصلی فرودگاه 1,billboardiha
3164,بیلبورد فرودگاه (بک لایت),تبریز,فرودگاه، سرتاج ورودی اصلی فرودگاه 2,فرودگاه، سرتاج ورودی اصلی فرودگاه 2,billboardiha
3192,بیلبورد میدان خلبان شکاری,تبریز,میدان خلبان شکاری، مسیر رفت به فرودگاه,میدان خلبان شکاری، مسیر رفت به فرودگاه,billboardiha
1897,بیلبورد میدان فهمیده,تبریز,میدان فهمیده، به طرف ولیعصر,میدان فهمیده، به طرف ولیعصر,billboardiha
2067,بیلبورد ورودی اردبیل,تبریز,ورودی اردبیل از تبریز و سرعین (تپه نادری),ورودی اردبیل از تبریز و سرعین (تپه نادری),billboardiha
3195,بیلبورد چایکنار,تبریز,چایکنار، روبروی قنادی کریمی، رفت به ولیعصر,چایکنار، روبروی قنادی کریمی، رفت به ولیعصر,billboardiha
2658,بیلبورد میدان مختو مقلی,ترکمن,مرکز شهر، میدان مختو مقلی، دید از داخل میدان,مرکز شهر، میدان مختو مقلی، دید از داخل میدان,billboardiha
1977,بیلبورد نشتارود,تنکابن,نشتارود، بعد از شرکت پارس نئوپان، شماره 1، دید از شرق به غرب,نشتارود، بعد از شرکت پارس نئوپان، شماره 1، دید از شرق به غرب,billboardiha
1959,بیلبورد نشتارود,تنکابن,نشتارود، جنب روستای شمس آباد، شماره 1,نشتارود، جنب روستای شمس آباد، شماره 1,billboardiha
1961,بیلبورد نشتارود,تنکابن,نشتارود، روبه روی رستوران حیدر بابا، شماره 1,نشتارود، روبه روی رستوران حیدر بابا، شماره 1,billboardiha
1960,بیلبورد نشتارود,تنکابن,نشتارود، روبه روی رستوران حیدر بابا، شماره 2,نشتارود، روبه روی رستوران حیدر بابا، شماره 2,billboardiha
1976,بیلبورد نشتارود,تنکابن,نشتارود، قبل از شرکت پارس نئوپان، شماره 2، دید از غرب به شرق,نشتارود، قبل از شرکت پارس نئوپان، شماره 2، دید از غرب به شرق,billboardiha
2774,بیلبورد اتوبان قم به تهران,تهران,14.7 کیلومتر از اتوبان قم به تهران,14.7 کیلومتر از اتوبان قم به تهران,billboardiha
2775,بیلبورد اتوبان قم به تهران,تهران,15.7 کیلومتر از اتوبان قم به تهران,15.7 کیلومتر از اتوبان قم به تهران,billboardiha
2776,بیلبورد اتوبان قم به تهران,تهران,16 کیلومتر از اتوبان قم به تهران,16 کیلومتر از اتوبان قم به تهران,billboardiha
2777,بیلبورد اتوبان قم به تهران,تهران,16.7 کیلومتر از اتوبان قم به تهران,16.7 کیلومتر از اتوبان قم به تهران,billboardiha
2780,بیلبورد اتوبان قم به تهران,تهران,20.5 کیلومتر از اتوبان قم به تهران,20.5 کیلومتر از اتوبان قم به تهران,billboardiha
2782,بیلبورد اتوبان قم به تهران,تهران,22.2 کیلومتر از اتوبان قم به تهران,22.2 کیلومتر از اتوبان قم به تهران,billboardiha
2785,بیلبورد اتوبان قم به تهران,تهران,23.8 کیلومتر از اتوبان قم به تهران,23.8 کیلومتر از اتوبان قم به تهران,billboardiha
2786,بیلبورد اتوبان قم به تهران,تهران,24.4 کیلومتر از اتوبان قم به تهران,24.4 کیلومتر از اتوبان قم به تهران,billboardiha
2788,بیلبورد اتوبان قم به تهران,تهران,26.7 کیلومتر از اتوبان قم به تهران,26.7 کیلومتر از اتوبان قم به تهران,billboardiha
2789,بیلبورد اتوبان قم به تهران,تهران,27.7 کیلومتر از اتوبان قم به تهران,27.7 کیلومتر از اتوبان قم به تهران,billboardiha
2790,بیلبورد اتوبان قم به تهران,تهران,28.1 کیلومتر از اتوبان قم به تهران,28.1 کیلومتر از اتوبان قم به تهران,billboardiha
2791,بیلبورد اتوبان قم به تهران,تهران,28.8 کیلومتر از اتوبان قم به تهران,28.8 کیلومتر از اتوبان قم به تهران,billboardiha
2794,بیلبورد اتوبان قم به تهران,تهران,30.7 کیلومتر از اتوبان قم به تهران,30.7 کیلومتر از اتوبان قم به تهران,billboardiha
2795,بیلبورد اتوبان قم به تهران,تهران,31.3 کیلومتر از اتوبان قم به تهران,31.3 کیلومتر از اتوبان قم به تهران,billboardiha
2796,بیلبورد اتوبان قم به تهران,تهران,31.6 کیلومتر از اتوبان قم به تهران,31.6 کیلومتر از اتوبان قم به تهران,billboardiha
2798,بیلبورد اتوبان قم به تهران,تهران,32.7 کیلومتر از اتوبان قم به تهران,32.7 کیلومتر از اتوبان قم به تهران,billboardiha
2804,بیلبورد اتوبان قم به تهران,تهران,37 کیلومتر از اتوبان قم به تهران,37 کیلومتر از اتوبان قم به تهران,billboardiha
2805,بیلبورد اتوبان قم به تهران,تهران,37.5 کیلومتر از اتوبان قم به تهران,37.5 کیلومتر از اتوبان قم به تهران,billboardiha
2806,بیلبورد اتوبان قم به تهران,تهران,38.3 کیلومتر از اتوبان قم به تهران,38.3 کیلومتر از اتوبان قم به تهران,billboardiha
2808,بیلبورد اتوبان قم به تهران,تهران,40 کیلومتر از اتوبان قم به تهران,40 کیلومتر از اتوبان قم به تهران,billboardiha
2811,بیلبورد اتوبان قم به تهران,تهران,41.9 کیلومتر از اتوبان قم به تهران,41.9 کیلومتر از اتوبان قم به تهران,billboardiha
2813,بیلبورد اتوبان قم به تهران,تهران,43.4 کیلومتر از اتوبان قم به تهران,43.4 کیلومتر از اتوبان قم به تهران,billboardiha
2815,بیلبورد اتوبان قم به تهران,تهران,45 کیلومتر از اتوبان قم به تهران,45 کیلومتر از اتوبان قم به تهران,billboardiha
2817,بیلبورد اتوبان قم به تهران,تهران,47 کیلومتر از اتوبان قم به تهران,47 کیلومتر از اتوبان قم به تهران,billboardiha
2818,بیلبورد  اتوبان قم به تهران,تهران,47.7 کیلومتر از اتوبان قم به تهران,47.7 کیلومتر از اتوبان قم به تهران,billboardiha
2820,بیلبورد اتوبان قم به تهران,تهران,48.9 کیلومتر از اتوبان قم به تهران,48.9 کیلومتر از اتوبان قم به تهران,billboardiha
2822,بیلبورد اتوبان قم به تهران,تهران,51.7 کیلومتر از اتوبان قم به تهران,51.7 کیلومتر از اتوبان قم به تهران,billboardiha
2823,بیلبورد اتوبان قم به تهران,تهران,52.6 کیلومتر از اتوبان قم به تهران,52.6 کیلومتر از اتوبان قم به تهران,billboardiha
2828,بیلبورد اتوبان قم به تهران,تهران,54.4 کیلومتری اتوبان قم به تهران,54.4 کیلومتری اتوبان قم به تهران,billboardiha
2827,بیلبورد اتوبان قم به تهران,تهران,55.4 کیلومتری اتوبان قم به تهران,55.4 کیلومتری اتوبان قم به تهران,billboardiha
2825,بیلبورد اتوبان قم به تهران,تهران,58.3 کیلومتری اتوبان قم به تهران,58.3 کیلومتری اتوبان قم به تهران,billboardiha
1641,بیلبورد خیابان ملاصدرا,تهران,ابتدای خیابان ملاصدرا، ضلع جنوب غربی خیابان پردیس,ابتدای خیابان ملاصدرا، ضلع جنوب غربی خیابان پردیس,billboardiha
2875,بیلبورد خیابان کامرانیه,تهران,ابتدای خیابان کامرانیه، نبش خیابان بهمن پور، داخل لچکی,ابتدای خیابان کامرانیه، نبش خیابان بهمن پور، داخل لچکی,billboardiha
1775,بیلبورد اتوبان اصفهان - تهران,تهران,اتوبان اصفهان - تهران (آزادگان)، 1 کیلومتری پلیس راه، به سمت اصفهان,اتوبان اصفهان - تهران (آزادگان)، 1 کیلومتری پلیس راه، به سمت اصفهان,billboardiha
1774,بیلبورد اتوبان اصفهان - تهران,تهران,اتوبان اصفهان - تهران (آزادگان)، 500 متری پلیس راه، به سمت تهران,اتوبان اصفهان - تهران (آزادگان)، 500 متری پلیس راه، به سمت تهران,billboardiha
1773,بیلبورد اتوبان اصفهان - تهران,تهران,اتوبان اصفهان - تهران (آزادگان)، 600متری پلیس راه، به سمت تهران,اتوبان اصفهان - تهران (آزادگان)، 600متری پلیس راه، به سمت تهران,billboardiha
1779,بیلبورد اتوبان اصفهان - تهران,تهران,اتوبان اصفهان - تهران (معلم)، به سمت اصفهان، بعد از پمپ بنزین کیمیا,اتوبان اصفهان - تهران (معلم)، به سمت اصفهان، بعد از پمپ بنزین کیمیا,billboardiha
1780,بیلبورد اتوبان اصفهان - تهران,تهران,اتوبان اصفهان - تهران (معلم)، به سمت اصفهان، قبل از پل خورزوق,اتوبان اصفهان - تهران (معلم)، به سمت اصفهان، قبل از پل خورزوق,billboardiha
1782,بیلبورد اتوبان اصفهان - تهران,تهران,اتوبان اصفهان - تهران (معلم)، به سمت اصفهان، قبل از پل شاهین شهر,اتوبان اصفهان - تهران (معلم)، به سمت اصفهان، قبل از پل شاهین شهر,billboardiha
1783,بیلبورد اتوبان اصفهان - تهران,تهران,اتوبان اصفهان - تهران (معلم)، به سمت اصفهان، قبل از پل شاهین شهر، جنب مجموعه گردشگری شاهین شهر,اتوبان اصفهان - تهران (معلم)، به سمت اصفهان، قبل از پل شاهین شهر، جنب مجموعه گردشگری شاهین شهر,billboardiha
1781,بیلبورد اتوبان اصفهان - تهران,تهران,اتوبان اصفهان - تهران (معلم)، به سمت اصفهان، قبل از پل گز,اتوبان اصفهان - تهران (معلم)، به سمت اصفهان، قبل از پل گز,billboardiha
1785,بیلبورد اتوبان اصفهان - تهران,تهران,اتوبان اصفهان - تهران (معلم)، به سمت تهران، قبل از پل خورزوق,اتوبان اصفهان - تهران (معلم)، به سمت تهران، قبل از پل خورزوق,billboardiha
1784,بیلبورد اتوبان اصفهان - تهران,تهران,اتوبان اصفهان - تهران (معلم)، به سمت تهران، قبل از پل شاهین شهر,اتوبان اصفهان - تهران (معلم)، به سمت تهران، قبل از پل شاهین شهر,billboardiha
3639,عرشه پل اتوبان دستجردی تقاطع الفت نظری,تهران,اتوبان دستجردی تقاطع الفت نظری,اتوبان دستجردی تقاطع الفت نظری,irbillboard
1548,بیلبورد دو وجهی اتوبان نیایش,تهران,اتوبان نیایش، نرسیده به خروجی کردستان,اتوبان نیایش، نرسیده به خروجی کردستان,billboardiha
2874,بیلبورد الهیه,تهران,الهیه، جنب مدرن الهیه، نرسیده به اتوبان مدرس,الهیه، جنب مدرن الهیه، نرسیده به اتوبان مدرس,billboardiha
3670,بیلبورد امام علی بعد از ورودی زین الدین شرقی,تهران,امام علی، شمال به جنوب، بعد از ورودی زین الدین شرقی,امام علی، شمال به جنوب، بعد از ورودی زین الدین شرقی,irbillboard
3781,ایستگاه اتوبوس خیابان شهید بهشتی، جنب تامین اجتماعی,تهران,ایستگاه اتوبوس خیابان شهید بهشتی، جنب تامین اجتماعی، باند جنوبی,ایستگاه اتوبوس خیابان شهید بهشتی، جنب تامین اجتماعی، باند جنوبی,irbillboard
3711,ایستگاه اتوبوس خیابان شهید بهشتی، جنب سرم سازی,تهران,ایستگاه اتوبوس خیابان شهید بهشتی، جنب سرم سازی,ایستگاه اتوبوس خیابان شهید بهشتی، جنب سرم سازی,irbillboard
3642,ایستگاه اتوبوس خیابان شهید بهشتی، روبروی تامین اجتماعی شعبه حصارک,تهران,ایستگاه اتوبوس خیابان شهید بهشتی، روبروی تامین اجتماعی شعبه حصارک، باند شمالی,ایستگاه اتوبوس خیابان شهید بهشتی، روبروی تامین اجتماعی شعبه حصارک، باند شمالی,irbillboard
3737,ایستگاه اتوبوس خیابان شهید بهشتی، سر خیابان انقلاب,تهران,ایستگاه اتوبوس خیابان شهید بهشتی، سر خیابان انقلاب، باند جنوبی,ایستگاه اتوبوس خیابان شهید بهشتی، سر خیابان انقلاب، باند جنوبی,irbillboard
3721,ایستگاه اتوبوس خیابان شهید بهشتی، نرسیده به سرم سازی,تهران,ایستگاه اتوبوس خیابان شهید بهشتی، نرسیده به سرم سازی، رو به روی خیابان انقلاب,ایستگاه اتوبوس خیابان شهید بهشتی، نرسیده به سرم سازی، رو به روی خیابان انقلاب,irbillboard
2842,بیلبورد باشگاه انقلاب,تهران,باشگاه انقلاب، ضلع جنوب زمین چمن مصنوعی,باشگاه انقلاب، ضلع جنوب زمین چمن مصنوعی,billboardiha
2856,بیلبورد بزرگراه آزادگان,تهران,بزرگراه آزادگان، مسیر شمال به جنوب، بعد از جاده مخصوص، جنب پمپ بنزین شهرک استقلال,بزرگراه آزادگان، مسیر شمال به جنوب، بعد از جاده مخصوص، جنب پمپ بنزین شهرک استقلال,billboardiha
1856,بیلبورد بزرگراه رسالت,تهران,بزرگراه رسالت، غرب به شرق، رمپ ورودی صیاد شمال و جنوب، وجه غربی,بزرگراه رسالت، غرب به شرق، رمپ ورودی صیاد شمال و جنوب، وجه غربی,billboardiha
2487,بیلبورد بزرگراه مدرس,تهران,بزرگراه مدرس، بعد از پل مطهري نرسیده به هفت تیر، شمال به جنوب,بزرگراه مدرس، بعد از پل مطهري نرسیده به هفت تیر، شمال به جنوب,billboardiha
3014,بیلبورد بزرگراه مدرس,تهران,بزرگراه مدرس، بعد از پل مطهری نرسیده به هفت تیر، شمال به جنوب,بزرگراه مدرس، بعد از پل مطهری نرسیده به هفت تیر، شمال به جنوب,billboardiha
1872,بیلبورد بزرگراه مدرس,تهران,بزرگراه مدرس، جنوب به شمال، قبل از ورودی الهیه، وجه جنوبی,بزرگراه مدرس، جنوب به شمال، قبل از ورودی الهیه، وجه جنوبی,billboardiha
2969,بیلبورد بزرگراه مدرس,تهران,بزرگراه مدرس، مسیر جنوب به شمال، بعد از تقاطع ظفر تقاطع آرش (بالاتر از ظفر),بزرگراه مدرس، مسیر جنوب به شمال، بعد از تقاطع ظفر تقاطع آرش (بالاتر از ظفر),billboardiha
1857,بیلبورد بزرگراه نیایش,تهران,بزرگراه نیایش، شرق به غرب، قبل از پل سواره رو فرهنگ، وجه شرقی,بزرگراه نیایش، شرق به غرب، قبل از پل سواره رو فرهنگ، وجه شرقی,billboardiha
2946,بیلبورد بزرگراه نیایش (فلکسی),تهران,بزرگراه نیایش، شرق به غرب، ورودی سعادت آباد (میدان سرو),بزرگراه نیایش، شرق به غرب، ورودی سعادت آباد (میدان سرو),billboardiha
2480,بیلبورد بزرگراه نیایش,تهران,بزرگراه نیایش، نرسیده به پل سعادت آباد، غرب به شرق,بزرگراه نیایش، نرسیده به پل سعادت آباد، غرب به شرق,billboardiha
2886,بیلبورد بزرگراه نیایش,تهران,بزرگراه نیایش، پل پاکنژاد، غرب به شرق,بزرگراه نیایش، پل پاکنژاد، غرب به شرق,billboardiha
2895,بیلبورد بزرگراه همت,تهران,بزرگراه همت، مسیر شرق به غرب، نرسیده به پل یادگار امام قبل از پل عابر قوسی,بزرگراه همت، مسیر شرق به غرب، نرسیده به پل یادگار امام قبل از پل عابر قوسی,billboardiha
2956,بیلبورد بزرگراه چمران (فلکسی),تهران,بزرگراه چمران، مسیر جنوب به شمال، بعد از همایش صدا و سیما,بزرگراه چمران، مسیر جنوب به شمال، بعد از همایش صدا و سیما,billboardiha
2955,بیلبورد بزرگراه چمران,تهران,بزرگراه چمران، مسیر جنوب به شمال، روبروی پمپ بنزین خیابان ولنجک,بزرگراه چمران، مسیر جنوب به شمال، روبروی پمپ بنزین خیابان ولنجک,billboardiha
10,عرشه پل بزرگراه چمران,تهران,منطقه ۱,بزرگراه چمران، پل ورودی از اتوبان همت,
1956,بیلبورد بزرگراه کربلا,تهران,بزرگراه کربلا، شهر بیستون، مقابل اثار باستانی (به سمت تهران),بزرگراه کربلا، شهر بیستون، مقابل اثار باستانی (به سمت تهران),billboardiha
1955,بیلبورد بزرگراه کربلا,تهران,بزرگراه کربلا، شهر بیستون، مقابل کارخانه قند (به سمت تهران),بزرگراه کربلا، شهر بیستون، مقابل کارخانه قند (به سمت تهران),billboardiha
3041,بیلبورد بزرگراه یادگار امام,تهران,بزرگراه یادگار امام، جنوب به شمال، مقابل شهرک پاسارگاد لچکی بلوار فرحزادی,بزرگراه یادگار امام، جنوب به شمال، مقابل شهرک پاسارگاد لچکی بلوار فرحزادی,billboardiha
2949,بیلبورد بزرگراه یادگار امام,تهران,بزرگراه یادگار امام، مسیر شمال به جنوب، بعد از ورودی فرحزاد قبل از خروجی کوهستان,بزرگراه یادگار امام، مسیر شمال به جنوب، بعد از ورودی فرحزاد قبل از خروجی کوهستان,billboardiha
1859,بیلبورد بلوار اندرزگو,تهران,بلوار اندرزگو، شرق به غرب، نبش خیابان دانیالی، وجه شرقی,بلوار اندرزگو، شرق به غرب، نبش خیابان دانیالی، وجه شرقی,billboardiha
3709,بیلبورد بلوار ساحل شرقی حد فاصل پل هفتم و تقاطع خرمکوشک,تهران,بلوار ساحل شرقی،حد فاصل پل هفتم و تقاطع خرمکوشک,بلوار ساحل شرقی،حد فاصل پل هفتم و تقاطع خرمکوشک,irbillboard
3790,بیلبورد بلوار ساحلی غربی نبش 13 شرقی,تهران,بلوار ساحلی غربی، نبش 13 شرقی,بلوار ساحلی غربی، نبش 13 شرقی,irbillboard
3725,بیلبورد بلوار ساحلی غربی نبش خیابان 5 شرقی,تهران,بلوار ساحلی غربی، نبش خیابان 5 شرقی,بلوار ساحلی غربی، نبش خیابان 5 شرقی,irbillboard
2911,بیلبورد بلوار فرودگاه,تهران,بلوار فرودگاه (از بزرگراه خلیج فارس به سمت فرودگاه),بلوار فرودگاه (از بزرگراه خلیج فارس به سمت فرودگاه),billboardiha
3712,بیلبورد بلوار پاسداران ضلع شمال شرقی,تهران,بلوار پاسداران، ضلع شمال شرقی، میدان فرودگاه,بلوار پاسداران، ضلع شمال شرقی، میدان فرودگاه,irbillboard
3663,بیلبورد بلوار گلستان ضلع جنوبی,تهران,بلوار گلستان، ضلع جنوبی، میدان کارگر,بلوار گلستان، ضلع جنوبی، میدان کارگر,irbillboard
3770,بیلبورد بلوار گلستان میدان کارگر,تهران,بلوار گلستان، میدان کارگر,بلوار گلستان، میدان کارگر,irbillboard
3678,بیلبورد ها,تهران,—,بیلبورد ها,irbillboard
3682,تابلو ورودی A فدک مال,تهران,تابلو ورودی - ورودی A فدک مال,تابلو ورودی - ورودی A فدک مال,irbillboard
3646,تابلو پیشانی پله برقی فودکورت سیتی سنتر,تهران,تابلو پیشانی پله برقی فودکورت سیتی سنتر,تابلو پیشانی پله برقی فودکورت سیتی سنتر,irbillboard
3697,تابلوهای داخل کابین آسانسور سیتی سنتر,تهران,"تابلوهای داخل کابین آسانسور سیتی سنتر (N1, N2, N3)","تابلوهای داخل کابین آسانسور سیتی سنتر (N1, N2, N3)",irbillboard
3,عرشه پل صدر — تقاطع مدرس,تهران,منطقه ۳,تقاطع بزرگراه صدر و بزرگراه مدرس، عرشه جنوبی,
2101,بیلبورد نوشهر,تهران,تهران به شمال، ابتدای کمربندی نوشهر,تهران به شمال، ابتدای کمربندی نوشهر,billboardiha
3492,بیلبورد تهران به کرج,تهران,تهران به کرج ورودی کلاک به سمت چالوس دید اتوبانی(عمودی),تهران به کرج ورودی کلاک به سمت چالوس دید اتوبانی(عمودی),billboardiha
3064,بیلبورد جاده آسیایی بجنورد - تهران,تهران,جاده آسیایی بجنورد - تهران، کیلومتر2 (روبروی دوراهی بیدک),جاده آسیایی بجنورد - تهران، کیلومتر2 (روبروی دوراهی بیدک),billboardiha
2626,بیلبورد شهر کردکوی,تهران,جاده اصلی - ابتدای شهر کردکوی از سمت مشهد، روبروی آهن فروشی چنگیزی، دید به سمت ساری یا تهران,جاده اصلی - ابتدای شهر کردکوی از سمت مشهد، روبروی آهن فروشی چنگیزی، دید به سمت ساری یا تهران,billboardiha
2635,بیلبورد شهر کردکوی,تهران,جاده اصلی - ابتدای شهر کردکوی، از سمت تهران، بعد از اولین بریدگی، دید به سمت گرگان یا مشهد,جاده اصلی - ابتدای شهر کردکوی، از سمت تهران، بعد از اولین بریدگی، دید به سمت گرگان یا مشهد,billboardiha
2627,بیلبورد شهر کردکوی,تهران,جاده اصلی - انتهای شهر کردکوی از سمت تهران، روبروی آهن فروشی چنگیزی، دید به سمت گرگان یا مشهد,جاده اصلی - انتهای شهر کردکوی از سمت تهران، روبروی آهن فروشی چنگیزی، دید به سمت گرگان یا مشهد,billboardiha
2634,بیلبورد شهر کردکوی,تهران,جاده اصلی - انتهای شهر کردکوی، از سمت مشهد قبل از آخرین بریدگی، دید به سمت ساری یا تهران,جاده اصلی - انتهای شهر کردکوی، از سمت مشهد قبل از آخرین بریدگی، دید به سمت ساری یا تهران,billboardiha
2601,بیلبورد بندرگز,تهران,جاده اصلی - بندرگز از سمت تهران، نزدیک میدان اصلی، دید به سمت گرگان یا مشهد,جاده اصلی - بندرگز از سمت تهران، نزدیک میدان اصلی، دید به سمت گرگان یا مشهد,billboardiha
2600,بیلبورد بندرگز,تهران,جاده اصلی - بندرگز از سمت مشهد، نزدیک میدان اصلی، دید به سمت سمت ساری یا تهران,جاده اصلی - بندرگز از سمت مشهد، نزدیک میدان اصلی، دید به سمت سمت ساری یا تهران,billboardiha
2602,بیلبورد بندرگز,تهران,جاده اصلی - بندرگز خروجی از سمت مشهد، روبروی پمپ سی ان جی، دید به سمت ساری یا تهران,جاده اصلی - بندرگز خروجی از سمت مشهد، روبروی پمپ سی ان جی، دید به سمت ساری یا تهران,billboardiha
2603,بیلبورد بندرگز,تهران,جاده اصلی - بندرگز ورودی از سمت تهران، روبروی پمپ سی ان جی، دید به سمت گرگان یا مشهد,جاده اصلی - بندرگز ورودی از سمت تهران، روبروی پمپ سی ان جی، دید به سمت گرگان یا مشهد,billboardiha
